"PV_code","Provincie","Code","Jaar","ID","Geslacht","Burgelijke_Staat","Perioden","Bevolking","Gem_Bevolking"
"PV26  ","Utrecht (PV)","12500","25 jaar","41048509","4000","1010","2023JJ00","8599","  8942.5"
"PV26  ","Utrecht (PV)","14800","48 jaar","26642709","3000","1010","2023JJ00","2860","  2793.5"
"PV26  ","Utrecht (PV)","13500","35 jaar","6169525","T001038","1020","2023JJ00","8895","  8889.5"
"PV26  ","Utrecht (PV)","13400","34 jaar","42539933","4000","T001019","2023JJ00","9602","  9975.0"
"PV26  ","Utrecht (PV)","13800","38 jaar","43217853","4000","T001019","2023JJ00","9035","  9088.0"
"PV26  ","Utrecht (PV)","14700","47 jaar","8237181","T001038","1050","2023JJ00","115","    89.5"
"PV26  ","Utrecht (PV)","16500","65 jaar","11321717","T001038","1080","2023JJ00","2379","  2384.0"
"PV26  ","Utrecht (PV)","12300","23 jaar","4169661","T001038","1050","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","10010","0 jaar","237725","T001038","1020","2023JJ00","",""
"PV26  ","Utrecht (PV)","13500","35 jaar","24541157","3000","1080","2023JJ00","260","   239.0"
"PV26  ","Utrecht (PV)","14100","41 jaar","25490245","3000","1020","2023JJ00","4551","  4473.0"
"PV26  ","Utrecht (PV)","10500","5 jaar","1051229","T001038","1010","2023JJ00","15282"," 15083.0"
"PV26  ","Utrecht (PV)","19000","90 jaar","15457029","T001038","1010","2023JJ00","113","   122.5"
"PV26  ","Utrecht (PV)","22300","105 jaar of ouder","18202605","T001038","1020","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","17500","75 jaar","49624197","4000","1080","2023JJ00","985","   911.0"
"PV26  ","Utrecht (PV)","18600","86 jaar","14779109","T001038","1010","2023JJ00","185","   194.0"
"PV26  ","Utrecht (PV)","16300","63 jaar","47488749","4000","1010","2023JJ00","1130","  1250.0"
"PV26  ","Utrecht (PV)","19300","93 jaar","52640941","4000","1050","2023JJ00","704","   778.0"
"PV26  ","Utrecht (PV)","17300","73 jaar","30913605","3000","1020","2023JJ00","4392","  4359.5"
"PV26  ","Utrecht (PV)","11600","16 jaar","2983301","T001038","1050","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","19903","102 jaar","17660269","T001038","1010","2023JJ00","2","     4.0"
"PV26  ","Utrecht (PV)","14700","47 jaar","26473229","3000","1010","2023JJ00","2829","  2883.0"
"PV26  ","Utrecht (PV)","19800","98 jaar","16982349","T001038","1010","2023JJ00","11","    19.0"
"PV26  ","Utrecht (PV)","11300","13 jaar","2407069","T001038","1010","2023JJ00","16278"," 16152.0"
"PV26  ","Utrecht (PV)","14700","47 jaar","44777069","4000","1010","2023JJ00","2424","  2423.0"
"PV26  ","Utrecht (PV)","18500","85 jaar","32981261","3000","1050","2023JJ00","468","   503.5"
"PV26  ","Utrecht (PV)","14100","41 jaar","43861877","4000","1080","2023JJ00","781","   751.5"
"PV26  ","Utrecht (PV)","10010","0 jaar","18575461","3000","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","19902","101 jaar","35862421","3000","1050","2023JJ00","5","     8.0"
"PV26  ","Utrecht (PV)","19700","97 jaar","53488341","4000","1050","2023JJ00","204","   249.5"
"PV26  ","Utrecht (PV)","15900","59 jaar","46912517","4000","1080","2023JJ00","1624","  1650.0"
"PV26  ","Utrecht (PV)","19900","99 jaar","35523461","3000","1050","2023JJ00","16","    29.5"
"PV26  ","Utrecht (PV)","14800","48 jaar","45014341","4000","1050","2023JJ00","94","    91.0"
"PV26  ","Utrecht (PV)","16400","64 jaar","47726021","4000","1050","2023JJ00","536","   534.0"
"PV26  ","Utrecht (PV)","19400","94 jaar","16134949","T001038","1010","2023JJ00","48","    59.5"
"PV26  ","Utrecht (PV)","11200","12 jaar","38946957","4000","1080","2023JJ00","",""
"PV26  ","Utrecht (PV)","19200","92 jaar","15829885","T001038","1020","2023JJ00","270","   353.0"
"PV26  ","Utrecht (PV)","10700","7 jaar","1356293","T001038","T001019","2023JJ00","15184"," 15243.0"
"PV26  ","Utrecht (PV)","10600","6 jaar","1288501","T001038","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","15700","57 jaar","9830293","T001038","T001019","2023JJ00","18401"," 18440.0"
"PV26  ","Utrecht (PV)","18800","88 jaar","33388013","3000","T001019","2023JJ00","1162","  1294.0"
"PV26  ","Utrecht (PV)","10300","3 jaar","678373","T001038","T001019","2023JJ00","15074"," 14934.5"
"PV26  ","Utrecht (PV)","14100","41 jaar","25524141","3000","1050","2023JJ00","17","    16.5"
"PV26  ","Utrecht (PV)","18000","80 jaar","13830021","T001038","1050","2023JJ00","2054","  2223.0"
"PV26  ","Utrecht (PV)","10100","1 jaar","339413","T001038","T001019","2023JJ00","15955"," 14241.0"
"PV26  ","Utrecht (PV)","13700","37 jaar","24812325","3000","1020","2023JJ00","4325","  4457.0"
"PV26  ","Utrecht (PV)","19905","104 jaar","17965333","T001038","T001019","2023JJ00","4","    14.0"
"PV26  ","Utrecht (PV)","11800","18 jaar","21659997","3000","1080","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","17200","72 jaar","12440285","T001038","1020","2023JJ00","8297","  8160.0"
"PV26  ","Utrecht (PV)","17400","74 jaar","12779245","T001038","1020","2023JJ00","8254","  8006.5"
"PV26  ","Utrecht (PV)","13100","31 jaar","23795445","3000","1020","2023JJ00","2698","  2470.5"
"PV26  ","Utrecht (PV)","15100","51 jaar","45522781","4000","1050","2023JJ00","150","   122.0"
"PV26  ","Utrecht (PV)","14800","48 jaar","8372765","T001038","1020","2023JJ00","9801","  9414.5"
"PV26  ","Utrecht (PV)","14500","45 jaar","44539797","4000","1080","2023JJ00","923","   973.5"
"PV26  ","Utrecht (PV)","14100","41 jaar","25558037","3000","1080","2023JJ00","486","   475.0"
"PV26  ","Utrecht (PV)","10010","0 jaar","36845405","4000","1020","2023JJ00","",""
"PV26  ","Utrecht (PV)","17100","71 jaar","48946277","4000","1080","2023JJ00","1051","  1004.5"
"PV26  ","Utrecht (PV)","17900","79 jaar","31930485","3000","1020","2023JJ00","2808","  3107.0"
"PV26  ","Utrecht (PV)","12000","20 jaar","3661221","T001038","1050","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","17100","71 jaar","30574645","3000","1020","2023JJ00","4398","  4589.5"
"PV26  ","Utrecht (PV)","10700","7 jaar","1491877","T001038","1080","2023JJ00","",""
"PV26  ","Utrecht (PV)","15500","55 jaar","27829069","3000","1010","2023JJ00","2294","  2492.5"
"PV26  ","Utrecht (PV)","11700","17 jaar","21388829","3000","1010","2023JJ00","8287","  8437.5"
"PV26  ","Utrecht (PV)","13900","39 jaar","25219077","3000","1080","2023JJ00","386","   410.0"
"PV26  ","Utrecht (PV)","12600","26 jaar","41217989","4000","1010","2023JJ00","8334","  8558.5"
"PV26  ","Utrecht (PV)","18300","83 jaar","14236773","T001038","T001019","2023JJ00","5906","  6420.5"
"PV26  ","Utrecht (PV)","11600","16 jaar","21321037","3000","1080","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","12700","27 jaar","23083629","3000","1010","2023JJ00","8415","  8761.5"
"PV26  ","Utrecht (PV)","13800","38 jaar","43285645","4000","1020","2023JJ00","4871","  4731.5"
"PV26  ","Utrecht (PV)","11900","19 jaar","3491741","T001038","1050","2023JJ00","0","     0.5"
"PV26  ","Utrecht (PV)","11000","10 jaar","38574101","4000","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","17700","77 jaar","31625421","3000","1050","2023JJ00","455","   674.5"
"PV26  ","Utrecht (PV)","13600","36 jaar","6372901","T001038","1050","2023JJ00","19","    16.5"
"PV26  ","Utrecht (PV)","15300","53 jaar","27490109","3000","1010","2023JJ00","2735","  2867.0"
"PV26  ","Utrecht (PV)","17300","73 jaar","30981397","3000","1080","2023JJ00","672","   696.5"
"PV26  ","Utrecht (PV)","16300","63 jaar","10914965","T001038","1020","2023JJ00","10751"," 10696.0"
"PV26  ","Utrecht (PV)","12800","28 jaar","41624741","4000","1050","2023JJ00","3","     2.0"
"PV26  ","Utrecht (PV)","10500","5 jaar","1119021","T001038","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","12100","21 jaar","3864597","T001038","1080","2023JJ00","8","     1.5"
"PV26  ","Utrecht (PV)","19500","95 jaar","53047693","4000","T001019","2023JJ00","426","   563.0"
"PV26  ","Utrecht (PV)","17500","75 jaar","12880933","T001038","T001019","2023JJ00","13069"," 12457.0"
"PV26  ","Utrecht (PV)","13200","32 jaar","5728877","T001038","1080","2023JJ00","485","   424.0"
"PV26  ","Utrecht (PV)","12100","21 jaar","22032853","3000","T001019","2023JJ00","8942","  8877.5"
"PV26  ","Utrecht (PV)","11000","10 jaar","1932525","T001038","1020","2023JJ00","",""
"PV26  ","Utrecht (PV)","19100","91 jaar","15626509","T001038","1010","2023JJ00","87","   100.0"
"PV26  ","Utrecht (PV)","12500","25 jaar","41150197","4000","1080","2023JJ00","48","    38.0"
"PV26  ","Utrecht (PV)","15100","51 jaar","8813413","T001038","T001019","2023JJ00","19665"," 19010.0"
"PV26  ","Utrecht (PV)","19902","101 jaar","54064573","4000","T001019","2023JJ00","39","    56.5"
"PV26  ","Utrecht (PV)","16700","67 jaar","11558989","T001038","1010","2023JJ00","1621","  1772.5"
"PV26  ","Utrecht (PV)","16600","66 jaar","29795037","3000","1080","2023JJ00","977","  1007.0"
"PV26  ","Utrecht (PV)","16000","60 jaar","28676469","3000","1010","2023JJ00","1630","  1750.0"
"PV26  ","Utrecht (PV)","11300","13 jaar","39014749","4000","1010","2023JJ00","8036","  7987.5"
"PV26  ","Utrecht (PV)","14000","40 jaar","25286869","3000","1010","2023JJ00","3749","  3753.5"
"PV26  ","Utrecht (PV)","12500","25 jaar","22846357","3000","1080","2023JJ00","12","    11.5"
"PV26  ","Utrecht (PV)","18500","85 jaar","32879573","3000","T001019","2023JJ00","1902","  2220.0"
"PV26  ","Utrecht (PV)","14400","44 jaar","7627053","T001038","T001019","2023JJ00","16709"," 16979.5"
"PV26  ","Utrecht (PV)","12500","25 jaar","22778565","3000","1020","2023JJ00","470","   403.0"
"PV26  ","Utrecht (PV)","18000","80 jaar","13863917","T001038","1080","2023JJ00","775","   856.5"
"PV26  ","Utrecht (PV)","11700","17 jaar","3118885","T001038","1020","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","15900","59 jaar","46810829","4000","1010","2023JJ00","1525","  1622.0"
"PV26  ","Utrecht (PV)","13300","33 jaar","24100509","3000","1010","2023JJ00","6000","  6469.5"
"PV26  ","Utrecht (PV)","16700","67 jaar","48200565","4000","1020","2023JJ00","4498","  4731.5"
"PV26  ","Utrecht (PV)","17800","78 jaar","13423269","T001038","1010","2023JJ00","414","   442.0"
"PV26  ","Utrecht (PV)","10400","4 jaar","19151693","3000","T001019","2023JJ00","7782","  7738.0"
"PV26  ","Utrecht (PV)","12900","29 jaar","23422589","3000","1010","2023JJ00","8134","  8318.5"
"PV26  ","Utrecht (PV)","10400","4 jaar","983437","T001038","1080","2023JJ00","",""
"PV26  ","Utrecht (PV)","10700","7 jaar","19727925","3000","1020","2023JJ00","",""
"PV26  ","Utrecht (PV)","13400","34 jaar","24303885","3000","1020","2023JJ00","3953","  3822.0"
"PV26  ","Utrecht (PV)","19902","101 jaar","35828525","3000","1020","2023JJ00","2","     2.5"
"PV26  ","Utrecht (PV)","19300","93 jaar","52674837","4000","1080","2023JJ00","44","    55.5"
"PV26  ","Utrecht (PV)","11000","10 jaar","20304157","3000","1080","2023JJ00","",""
"PV26  ","Utrecht (PV)","12000","20 jaar","3695117","T001038","1080","2023JJ00","1","     0.5"
"PV26  ","Utrecht (PV)","16100","61 jaar","47217581","4000","1050","2023JJ00","417","   398.5"
"PV26  ","Utrecht (PV)","19500","95 jaar","34777749","3000","1010","2023JJ00","4","    10.0"
"PV26  ","Utrecht (PV)","19500","95 jaar","53081589","4000","1010","2023JJ00","29","    29.0"
"PV26  ","Utrecht (PV)","12800","28 jaar","5050957","T001038","1080","2023JJ00","193","   169.0"
"PV26  ","Utrecht (PV)","16500","65 jaar","29591661","3000","1050","2023JJ00","219","   203.5"
"PV26  ","Utrecht (PV)","17900","79 jaar","50302117","4000","1080","2023JJ00","572","   616.0"
"PV26  ","Utrecht (PV)","10400","4 jaar","19185589","3000","1010","2023JJ00","7782","  7738.0"
"PV26  ","Utrecht (PV)","22300","105 jaar of ouder","36472549","3000","1010","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","19300","93 jaar","16067157","T001038","1080","2023JJ00","56","    76.0"
"PV26  ","Utrecht (PV)","10800","8 jaar","1627461","T001038","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","13300","33 jaar","5830565","T001038","1020","2023JJ00","8125","  7828.5"
"PV26  ","Utrecht (PV)","16500","65 jaar","29489973","3000","T001019","2023JJ00","7421","  7950.5"
"PV26  ","Utrecht (PV)","19900","99 jaar","17151829","T001038","1010","2023JJ00","13","    10.5"
"PV26  ","Utrecht (PV)","15100","51 jaar","8915101","T001038","1050","2023JJ00","211","   159.0"
"PV26  ","Utrecht (PV)","17000","70 jaar","48709005","4000","1020","2023JJ00","4176","  4245.5"
"PV26  ","Utrecht (PV)","14400","44 jaar","26066477","3000","1080","2023JJ00","643","   608.5"
"PV26  ","Utrecht (PV)","19905","104 jaar","18067021","T001038","1050","2023JJ00","4","    11.0"
"PV26  ","Utrecht (PV)","18400","84 jaar","51115621","4000","1050","2023JJ00","1676","  1731.0"
"PV26  ","Utrecht (PV)","19903","102 jaar","17728061","T001038","1050","2023JJ00","26","    29.0"
"PV26  ","Utrecht (PV)","19400","94 jaar","52844317","4000","1080","2023JJ00","33","    40.0"
"PV26  ","Utrecht (PV)","19901","100 jaar","35692941","3000","1050","2023JJ00","10","    15.0"
"PV26  ","Utrecht (PV)","19200","92 jaar","52505357","4000","1080","2023JJ00","62","    55.0"
"PV26  ","Utrecht (PV)","22000","95 jaar of ouder","34608269","3000","1010","2023JJ00","9","    17.5"
"PV26  ","Utrecht (PV)","15800","58 jaar","46675245","4000","1020","2023JJ00","5724","  5620.5"
"PV26  ","Utrecht (PV)","16000","60 jaar","47014205","4000","1020","2023JJ00","5515","  5574.5"
"PV26  ","Utrecht (PV)","19600","96 jaar","53284965","4000","1020","2023JJ00","13","     6.5"
"PV26  ","Utrecht (PV)","16000","60 jaar","10372629","T001038","1010","2023JJ00","3064","  3265.0"
"PV26  ","Utrecht (PV)","14700","47 jaar","8271077","T001038","1080","2023JJ00","1837","  1715.5"
"PV26  ","Utrecht (PV)","11300","13 jaar","2440965","T001038","1020","2023JJ00","",""
"PV26  ","Utrecht (PV)","12700","27 jaar","4847581","T001038","1050","2023JJ00","3","     3.5"
"PV26  ","Utrecht (PV)","16300","63 jaar","47454853","4000","T001019","2023JJ00","8346","  8305.0"
"PV26  ","Utrecht (PV)","18200","82 jaar","50810557","4000","1080","2023JJ00","411","   431.0"
"PV26  ","Utrecht (PV)","12700","27 jaar","4745893","T001038","T001019","2023JJ00","19198"," 19475.5"
"PV26  ","Utrecht (PV)","16700","67 jaar","29896725","3000","1020","2023JJ00","4890","  5075.0"
"PV26  ","Utrecht (PV)","10800","8 jaar","19931301","3000","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","14200","42 jaar","43963565","4000","1020","2023JJ00","5028","  4985.5"
"PV26  ","Utrecht (PV)","18800","88 jaar","15219757","T001038","1080","2023JJ00","231","   260.5"
"PV26  ","Utrecht (PV)","19902","101 jaar","54166261","4000","1050","2023JJ00","33","    47.5"
"PV26  ","Utrecht (PV)","15000","50 jaar","8677829","T001038","1010","2023JJ00","5404","  5163.0"
"PV26  ","Utrecht (PV)","13800","38 jaar","43353437","4000","1080","2023JJ00","600","   577.5"
"PV26  ","Utrecht (PV)","11500","15 jaar","21117661","3000","1050","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","19500","95 jaar","16575597","T001038","1080","2023JJ00","21","    32.5"
"PV26  ","Utrecht (PV)","17300","73 jaar","30947501","3000","1050","2023JJ00","420","   416.5"
"PV26  ","Utrecht (PV)","14500","45 jaar","26168165","3000","1020","2023JJ00","4420","  4550.0"
"PV26  ","Utrecht (PV)","18400","84 jaar","14507941","T001038","1050","2023JJ00","2177","  2218.5"
"PV26  ","Utrecht (PV)","12800","28 jaar","41590845","4000","1020","2023JJ00","2217","  1959.0"
"PV26  ","Utrecht (PV)","17000","70 jaar","12101325","T001038","1020","2023JJ00","8819","  8722.0"
"PV26  ","Utrecht (PV)","19000","90 jaar","15524821","T001038","1050","2023JJ00","1493","  1495.0"
"PV26  ","Utrecht (PV)","16200","62 jaar","47319269","4000","1010","2023JJ00","1264","  1276.0"
"PV26  ","Utrecht (PV)","12600","26 jaar","4711997","T001038","1080","2023JJ00","88","    74.0"
"PV26  ","Utrecht (PV)","11700","17 jaar","3186677","T001038","1080","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","16800","68 jaar","30066205","3000","1020","2023JJ00","4751","  4853.0"
"PV26  ","Utrecht (PV)","15600","56 jaar","46404077","4000","1080","2023JJ00","1708","  1645.0"
"PV26  ","Utrecht (PV)","19902","101 jaar","17524685","T001038","1020","2023JJ00","3","     3.0"
"PV26  ","Utrecht (PV)","16200","62 jaar","10779381","T001038","1050","2023JJ00","637","   590.5"
"PV26  ","Utrecht (PV)","10300","3 jaar","19117797","3000","1080","2023JJ00","",""
"PV26  ","Utrecht (PV)","11400","14 jaar","39218125","4000","1020","2023JJ00","",""
"PV26  ","Utrecht (PV)","16000","60 jaar","10406525","T001038","1020","2023JJ00","11210"," 11431.0"
"PV26  ","Utrecht (PV)","11200","12 jaar","38811373","4000","T001019","2023JJ00","7963","  7575.0"
"PV26  ","Utrecht (PV)","12200","22 jaar","40607861","4000","1050","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","19500","95 jaar","34743853","3000","T001019","2023JJ00","164","   210.5"
"PV26  ","Utrecht (PV)","17900","79 jaar","50200429","4000","1010","2023JJ00","248","   249.5"
"PV26  ","Utrecht (PV)","18400","84 jaar","32845677","3000","1080","2023JJ00","166","   170.0"
"PV26  ","Utrecht (PV)","18900","89 jaar","51861333","4000","T001019","2023JJ00","1715","  1871.5"
"PV26  ","Utrecht (PV)","22300","105 jaar of ouder","36506445","3000","1020","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","14400","44 jaar","7694845","T001038","1020","2023JJ00","9166","  9334.0"
"PV26  ","Utrecht (PV)","10700","7 jaar","1390189","T001038","1010","2023JJ00","15184"," 15243.0"
"PV26  ","Utrecht (PV)","12100","21 jaar","22100645","3000","1020","2023JJ00","42","    37.0"
"PV26  ","Utrecht (PV)","15300","53 jaar","45861741","4000","1050","2023JJ00","173","   172.5"
"PV26  ","Utrecht (PV)","16100","61 jaar","47149789","4000","1010","2023JJ00","1287","  1422.5"
"PV26  ","Utrecht (PV)","18700","87 jaar","51624061","4000","1050","2023JJ00","1518","  1512.0"
"PV26  ","Utrecht (PV)","17700","77 jaar","13321581","T001038","1050","2023JJ00","1803","  2660.0"
"PV26  ","Utrecht (PV)","18700","87 jaar","33320221","3000","1050","2023JJ00","411","   465.0"
"PV26  ","Utrecht (PV)","19700","97 jaar","53420549","4000","1010","2023JJ00","21","    20.0"
"PV26  ","Utrecht (PV)","10600","6 jaar","37896181","4000","1050","2023JJ00","",""
"PV26  ","Utrecht (PV)","17000","70 jaar","30439061","3000","1050","2023JJ00","341","   322.5"
"PV26  ","Utrecht (PV)","19800","98 jaar","53691717","4000","1080","2023JJ00","6","    11.0"
"PV26  ","Utrecht (PV)","16300","63 jaar","29218805","3000","1020","2023JJ00","5461","  5545.5"
"PV26  ","Utrecht (PV)","13600","36 jaar","43014477","4000","1080","2023JJ00","494","   480.5"
"PV26  ","Utrecht (PV)","18300","83 jaar","50844453","4000","T001019","2023JJ00","3479","  3622.5"
"PV26  ","Utrecht (PV)","18200","82 jaar","14135085","T001038","1020","2023JJ00","3389","  3506.0"
"PV26  ","Utrecht (PV)","11900","19 jaar","21795581","3000","1050","2023JJ00","0","     0.0"
"PV26  ","Utrecht (PV)","18500","85 jaar","14575733","T001038","T001019","2023JJ00","4719","  5200.5"
"PV26  ","Utrecht (PV)","12100","21 jaar","40336693","4000","T001019","2023JJ00","9266","  9223.5"
"PV26  ","Utrecht (PV)","16300","63 jaar","47556541","4000","1050","2023JJ00","512","   492.0"
"PV26  ","Utrecht (PV)","14800","48 jaar","8338869","T001038","1010","2023JJ00","5216","  5193.5"
"PV26  ","Utrecht (PV)","10010","0 jaar","36913197","4000","1080","2023JJ00","",""
"PV26  ","Utrecht (PV)","18100","81 jaar","50641077","4000","1080","2023JJ00","443","   487.5"
"PV26  ","Utrecht (PV)","19903","102 jaar","54234053","4000","T001019","2023JJ00","33","    32.0"
"PV26  ","Utrecht (PV)","17900","79 jaar","13558853","T001038","T001019","2023JJ00","8404","  9057.0"
"PV26  ","Utrecht (PV)","13200","32 jaar","23897133","3000","T001019","2023JJ00","10040"," 10283.0"
"PV26  ","Utrecht (PV)","13400","34 jaar","24236093","3000","T001019","2023JJ00","9782","  9872.5"
"PV26  ","Utrecht (PV)","19700","97 jaar","35218397","3000","1080","2023JJ00","1","     2.0"
